axis0,axis1,axis2,axis3,axis4,axis5,label,filename,timestep,split
-0.7649474143981934,0.37469255924224854,9.578003883361816,-0.06866455078125,-0.3662109375,0.5340576171875,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,14,training
-0.7535749673843384,0.406415730714798,9.588179588317871,-0.29754638671875,-1.434326171875,-0.3814697265625,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,15,training
-0.7930793166160583,0.2585737705230713,9.633070945739746,0.55694580078125,-1.0833740234375,0.3204345703125,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,16,training
-0.801459014415741,0.3818751573562622,9.345766067504883,2.17437744140625,-3.08990478515625,1.35040283203125,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,17,training
-0.7966706156730652,0.5446808934211731,9.575610160827637,1.76239013671875,-3.85284423828125,0.7781982421875,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,18,training
-0.7924807667732239,0.6619967818260193,9.836577415466309,1.12152099609375,-3.2958984375,-0.9002685546875,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,19,training
-0.8433575630187988,0.414795458316803,9.725846290588379,2.08282470703125,-2.532958984375,-0.93841552734375,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,20,training
-0.8391677141189575,0.4100070297718048,9.67077922821045,2.52532958984375,-3.15093994140625,-0.579833984375,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,21,training
-0.862511157989502,0.3794809579849243,9.63187313079834,2.44903564453125,-3.36456298828125,-0.90789794921875,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,22,training
-0.8104372620582581,0.19213469326496124,9.628880500793457,3.99017333984375,-3.97491455078125,0.61798095703125,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,23,training
-0.8020575642585754,0.48901569843292236,9.632472038269043,5.25665283203125,-4.8370361328125,0.12969970703125,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,24,training
-0.8164227604866028,0.4429273009300232,9.651625633239746,3.7689208984375,-4.95147705078125,-0.67138671875,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,25,training
-0.7661445140838623,0.49619829654693604,9.497200012207031,3.99017333984375,-5.95855712890625,-0.41961669921875,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,26,training
-0.7140706777572632,0.46088382601737976,9.527127265930176,5.18798828125,-6.59942626953125,-1.48773193359375,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,27,training
-0.7428010702133179,0.3058592677116394,9.400833129882812,6.64520263671875,-6.805419921875,-0.152587890625,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,28,training
-0.6787561774253845,0.74040687084198,9.039308547973633,8.697509765625,-8.84246826171875,-1.02996826171875,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,29,training
-0.6236895322799683,0.7254431247711182,9.009381294250488,9.37652587890625,-10.7421875,-1.7547607421875,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,30,training
-0.47884035110473633,0.9445125460624695,8.798690795898438,10.04791259765625,-13.5345458984375,-1.88446044921875,circle,circle.69md0drd.ingestion-cbb7cbcfb-cbvwl,31,training
